name,slug,symbol,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
Paxos Standard Token,paxos-standard-token,PAX,2018-11-29,34,1.03,1.1,1.01,1.02,72003800.0,144085542.0,1.0,0.11
PayCoin,paycoin2,XPY,2018-11-29,1456,14.51,15.92,11.98,14.46,1706630.0,177726739.0,1.0,7.91
PayDay Coin,payday-coin,PDX,2018-11-29,1966,3.89,6.11,3.17,3.9,222528.0,0.0,1.0,4.95
PayPie,paypie,PPP,2018-11-29,1187,3.35,3.72,3.14,3.61,1839790.0,297593175.0,1.0,1.55
Payfair,payfair,PFR,2018-11-29,1287,0.477111,0.556276,0.409183,0.479907,599713.0,36506664.0,1.0,0.34
Paymon,paymon,PMNT,2018-11-29,989,0.00475,0.00579,0.004024,0.004751,578966.0,2030207.0,1.0,0.0
Paypex,paypex,PAYX,2018-11-29,594,2.52,5.05,2.24,2.52,129072.0,172168834.0,1.0,3.81
Peculium,peculium,PCL,2018-11-29,520,0.007128,0.007582,0.006057,0.006828,1712680.0,6507262.0,1.0,0.0
Pecunio,pecunio,PCO,2018-11-29,2059,0.888933,1.06,0.532536,0.889172,790965.0,0.0,1.0,0.91
Pedity,pedity,PEDI,2018-11-29,609,0.003087,0.006333,0.002441,0.003081,98895.0,4217251.0,1.0,0.01
PeepCoin,peepcoin,PCN,2018-11-29,1341,0.00134,0.001407,0.001021,0.001315,4455340.0,21879697.0,1.0,0.0
Peercoin,peercoin,PPC,2018-11-29,159,9.05,9.92,8.15,9.05,16859100.0,222504662.0,1.0,4.54
Peerguess,guess,GUESS,2018-11-29,1149,0.261896,0.486338,0.163343,0.26207,119329.0,1098664.0,1.0,0.37
Peerplays,peerplays-ppy,PPY,2018-11-29,378,21.56,23.44,16.85,21.44,1376100.0,84553102.0,1.0,10.99
Penguin Coin,penguin-coin,PENG,2018-11-29,967,0.000263,0.000316,0.000171,0.000231,49845.0,2122042.0,1.0,0.0
Penta,penta,PNT,2018-11-29,1782,0.028637,0.031627,0.026777,0.028601,31206000.0,0.0,1.0,0.01
Peony,peony,PNY,2018-11-29,1176,0.004935,0.006273,0.004194,0.005394,48409.0,29395.0,0.981,0.0
Pepe Cash,pepe-cash,PEPECASH,2018-11-29,449,0.125325,0.15699,0.111766,0.125219,8049310.0,87889214.0,1.0,0.06
Pesetacoin,pesetacoin,PTC,2018-11-29,1325,0.169273,0.65824,0.152919,0.173163,3676020.0,22900231.0,1.0,0.65
PetroDollar,petrodollar,XPD,2018-11-29,1246,0.093156,0.18605,0.057313,0.099162,2729340.0,6345688.0,1.0,0.18
Phantasma,phantasma,SOUL,2018-11-29,558,0.585725,0.768626,0.566811,0.585835,4156770.0,13133370.0,1.0,0.25
Phantomx,phantomx,PNX,2018-11-29,1675,0.301161,0.422037,0.260234,0.303361,42175.0,819773.0,1.0,0.24
Phoenixcoin,phoenixcoin,PXC,2018-11-29,1391,0.103951,0.121964,0.065849,0.103998,67609.0,2261368.0,1.0,0.08
Phonecoin,phonecoin,PHON,2018-11-29,1131,3.93,5.5,2.34,3.02,68269.0,600030.0,0.9758,3.48
Phore,phore,PHR,2018-11-29,481,8.48,9.46,7.13,8.34,2074470.0,68151916.0,1.0,3.5
Photon,photon,PHO,2018-11-29,1339,0.000952,0.001027,0.000952,0.000954,892550.0,19951660.0,1.0,0.0
Pigeoncoin,pigeoncoin,PGN,2018-11-29,1064,0.000862,0.000871,0.000796,0.000862,31743.0,282411.0,1.0,0.0
Piggycoin,piggycoin,PIGGY,2018-11-29,1432,0.039551,0.338045,0.006408,0.039579,1007020.0,19116362.0,1.0,0.34
PikcioChain,pikciochain,PKC,2018-11-29,1245,0.305251,0.305302,0.248226,0.305082,340945.0,9788785.0,1.0,0.09
Pillar,pillar,PLR,2018-11-29,181,1.55,1.83,1.38,1.56,3061650.0,354988602.0,1.0,0.85
PinkCoin,pinkcoin,PINK,2018-11-29,806,0.113021,0.123996,0.091158,0.113436,9223460.0,42828028.0,1.0,0.04
Pioneer Coin,pioneer-coin,PCOIN,2018-11-29,1686,0.928856,1.04,0.755543,0.929899,169462.0,1448966.0,1.0,0.63
PiplCoin,piplcoin,PIPL,2018-11-29,1441,0.094528,0.118021,0.074037,0.094371,343103.0,4807190.0,1.0,0.1
Pirl,pirl,PIRL,2018-11-29,720,4.45,4.56,3.28,4.51,1114310.0,35550372.0,1.0,1.65
PitisCoin,pitiscoin,PTS,2018-11-29,1303,0.009189,0.009561,0.006888,0.009185,22440.0,574498.0,1.0,0.0
Pixie Coin,pixie-coin,PXC,2018-11-29,1882,0.004361,0.004624,0.004238,0.00436,610232.0,0.0,1.0,0.0
Plancoin,plancoin,PLAN,2018-11-29,1171,0.345183,0.34717,0.293739,0.345719,1242760.0,900809.0,1.0,0.16
PlatinumBAR,platinumbar,XPTX,2018-11-29,1401,4.89,9.29,4.39,4.9,73297.0,2376416.0,1.0,4.9
PlayCoin [ERC20],playcoin-erc20,PLY,2018-11-29,2066,0.129239,0.131002,0.129231,0.129231,0.0,0.0,0.9934,0.02
PlayCoin [QRC20],playcoin,PLY,2018-11-29,1750,0.23014,0.275641,0.216294,0.229373,26698400.0,0.0,1.0,0.11
PlayerCoin,playercoin,PLACO,2018-11-29,1701,0.006864,0.013105,0.005148,0.006855,57413.0,240751.0,1.0,0.01
Playgroundz,playgroundz,IOG,2018-11-29,344,0.457819,0.465567,0.435056,0.457699,780861.0,10434152.0,1.0,0.1
Playkey,playkey,PKT,2018-11-29,822,6.06,6.41,3.51,5.8,593003.0,78355478.0,1.0,2.9
PlexCoin,plexcoin,PLX,2018-11-29,2052,0.272304,0.800071,0.122814,0.234431,99701.0,0.0,1.0,0.69
PluraCoin,pluracoin,PLURA,2018-11-29,1562,0.000857,0.000924,0.00061,0.000854,69137.0,179533.0,1.0,0.0
PlusOneCoin,plusonecoin,PLUS1,2018-11-29,2010,0.100246,0.104684,0.095401,0.100251,7736.0,0.0,1.0,0.07
Pluton,pluton,PLU,2018-11-29,992,32.14,110.89,27.31,110.68,1231560.0,94082250.0,1.0,109.25
Po.et,poet,POE,2018-11-29,192,0.215353,0.282321,0.18687,0.21175,253556992.0,465130385.0,1.0,0.13
PoSToken,postoken,POS,2018-11-29,1619,2.9,7.84,1.97,2.95,116857.0,2674386.0,1.0,7.19
PoSW Coin,posw-coin,POSW,2018-11-29,1343,1.0,1.04,0.873637,0.999176,1057440.0,44063662.0,1.0,0.32
Polcoin,polcoin,PLC,2018-11-29,1660,0.011069,0.016552,0.009819,0.011068,72886.0,364784.0,1.0,0.01
Polis,polis,POLIS,2018-11-29,531,52.65,102.03,49.46,52.49,758206.0,28148319.0,1.0,69.36
PolySwarm,polyswarm,NCT,2018-11-29,534,0.013592,0.014896,0.012574,0.01359,357844.0,19952449.0,1.0,0.01
Polybius,polybius,PLBT,2018-11-29,431,12.83,15.15,10.98,12.48,1406220.0,47682826.0,1.0,7.14
Polymath,polymath-network,POLY,2018-11-29,93,1.6,1.66,1.26,1.59,62359000.0,380744207.0,1.0,0.73
PonziCoin,ponzicoin,PONZI,2018-11-29,1725,0.14001,0.3331,0.137386,0.140144,51530.0,120678.0,1.0,0.27
PopularCoin,popularcoin,POP,2018-11-29,1392,0.003061,0.003877,0.00276,0.00315,559769.0,10719903.0,1.0,0.0
Populous,populous,PPT,2018-11-29,52,74.52,76.49,66.37,74.85,43668600.0,2769607097.0,1.0,28.77
PosEx,posex,PEX,2018-11-29,1674,0.550876,0.570058,0.357911,0.515174,34109.0,121376.0,1.0,0.44
Posscoin,posscoin,POSS,2018-11-29,1979,6e-06,9e-06,4e-06,6e-06,12858.0,0.0,1.0,0.0
PostCoin,postcoin,POST,2018-11-29,1640,0.127298,0.194669,0.093671,0.126426,176447.0,2006157.0,1.0,0.11
PotCoin,potcoin,POT,2018-11-29,541,0.427607,0.508288,0.400088,0.427497,34912700.0,93570605.0,1.0,0.19
Power Ledger,power-ledger,POWR,2018-11-29,108,1.81,2.01,1.65,1.81,206794000.0,651910672.0,1.0,0.58
Presearch,presearch,PRE,2018-11-29,401,0.764185,1.4,0.615879,0.763365,339714.0,118321575.0,1.0,1.15
President Johnson,president-johnson,GARY,2018-11-29,1926,0.481018,0.98,0.281307,0.481374,99150.0,0.0,1.0,0.82
President Trump,president-trump,PRES,2018-11-29,1929,0.313272,0.66417,0.060065,0.327578,831288.0,0.0,1.0,0.65
PressOne,pressone,PRS,2018-11-29,1869,1.04,1.18,0.941898,1.04,1870260.0,0.0,1.0,0.31
Primalbase Token,primalbase,PBT,2018-11-29,1189,9631.13,17932.3,9270.86,9582.44,1716960.0,9582440.0,1.0,11094.09
Primas,primas,PST,2018-11-29,363,1.11,1.22,1.08,1.12,24825300.0,57328640.0,1.0,0.55
Prime-XI,prime-xi,PXI,2018-11-29,1704,0.084695,0.091822,0.062178,0.085201,62136.0,1568858.0,1.0,0.06
PrimeStone,primestone,PSC,2018-11-29,1097,0.015008,0.033552,0.01105,0.015008,128442.0,64605.0,1.0,0.03
Primecoin,primecoin,XPM,2018-11-29,361,7.01,7.58,6.7,7.01,9930830.0,93183454.0,1.0,3.34
Printex,printex,PRTX,2018-11-29,1542,0.042518,0.05129,0.038222,0.045164,3421.0,275821.0,1.0,0.02
Privatix,privatix,PRIX,2018-11-29,845,17.7,19.63,13.36,17.65,283709.0,20878580.0,1.0,10.59
ProChain,prochain,PRA,2018-11-29,887,0.67633,0.772754,0.563063,0.675754,29838300.0,29033908.0,1.0,0.51
ProCurrency,procurrency,PROC,2018-11-29,1140,0.419596,0.669028,0.292275,0.420062,2106510.0,15319724.0,1.0,0.6
Profile Utility Token,profile-utility-token,PUT,2018-11-29,828,2.63,2.84,2.39,2.63,20644200.0,25057377.0,1.0,0.85
Project Coin,project-coin,PRJ,2018-11-29,1018,7.6,11.06,7.06,7.36,648844.0,2782277.0,1.0,5.12
Project Pai,project-pai,PAI,2018-11-29,1742,1.4,1.54,1.26,1.4,245227008.0,0.0,1.0,0.35
Project-X,project-x,NANOX,2018-11-30,1727,2298390.0,2926100.0,2030590.0,2300740.0,468971.0,180065.0,1.0,1770563.0
Promotion Coin,promotion-coin,PC,2018-11-29,1823,0.000919,0.000957,0.000894,0.000906,913875.0,0.0,1.0,0.0
Propy,propy,PRO,2018-11-29,258,4.89,6.15,4.43,5.07,55467200.0,84476242.0,1.0,2.22
Proton Token,proton-token,PTT,2018-11-29,934,0.001619,0.001747,0.001543,0.001618,1317820.0,1692382.0,1.0,0.0
Provoco Token,provoco-token,VOCO,2018-11-29,972,0.24261,0.26553,0.191114,0.241445,1918450.0,6761177.0,0.9963,0.08
Proxeus,proxeus,XES,2018-11-29,1201,0.267487,0.273582,0.233411,0.268152,664144.0,44563439.0,1.0,0.12
